id,text_final,target_category,prioridade
3981,problemas de conexao wifi o usuario relato dificuldade na rede sem fio apesar da sinalizacao normal acessar o trabalho requerer mais tentativas do que antes,Acesso,Baixa
3982,conexao de internet instavel a conexao e constante mas o sinal variar entre bom e ruim a velocidade tambem flutua,Rede,Baixa
3983,monitor display parar meu monitor nao mostrar nenhuma imagem apesar de funcionar corretamente testar o cabo conector e ja troquei a tomada,Hardware,Media
3984,video nao reproduzer o video que estava tentar assistir esta travando de forma intermitente a resolucao e a qualidade estao baixas o que e incomum para esta configuracao,Hardware,Baixa
3985,login suspensar apos inserir o id e senha esperar se que seja levar a pagina de trabalho do usuario no entemplo momento em vez disso aparecer um mensagem suspense sem informacoes adicionais ou passos para recuperacao,Acesso,Baixa
3986,problemas de conexao intermitente estou experimentar uma instabilidade frequente na minha conexao wi fi a rede se desconectar varias vezes ao dia o que me impedir de trabalhar com eficiencia,Rede,Baixa
3987,laptop responder lentamente o meu laptop esta funcionando mas o processamento e atualizacao das aplicacoes sao mais demorado do que dever ha uma desaceleracao perceber durante uso diario,Hardware,Media
3988,dispositivo usb sem funcionamento o meu dispositivo usb que era usar regularmente por mim ate agora nao esta carregar o computador tentar conectar lo em varias portas diferentes e tamber no outro pc do laboratorio sem sucesso,Hardware,Media
3989,troca de informacoes ver chat falhar estou tentar trocar dados entre nossa plataforma e o fornecedor por meio do aplicativo mas a conexao intermitente esta prejudicar esse processo por favor me ajude para resolver isso,Comunicação,Media
3990,problema de conexao vpn funcionario relatar ter dificuldade na conexao ao servico vpn apesar das acoes correta sendo realizar,Acesso,Baixa
3991,habilitar conta de usuario um novo funcionario precisar ser habilitar na rede e ter um endereco de email configurar para receber informacoes importantes,Acesso,Media
3992,banco de dados lento experiencias repetir dos usuarios sobre desempenho lento no banco de dados durante operacoes crud acontecimentos frequentes e significativos mas sem impacto critico,Banco de Dados,Baixa
3993,problemas de conexao xyz cliente relatar que nao conseguir se conectar ao servico xyz mesmo apos verificar a rede e garantir configuracoes corretas,Acesso,Media
3994,lente da camera nao funcionar desligue e ligar novamente o aparelho nao funcionar,Hardware,Alta
3995,problemas de conexao o usuario relatar ter dificuldade para se conectar a internet ver wi fi e ja tentar reiniciar o roteador sem sucesso,Acesso,Baixa
3996,comunicacao ssl falhar apos atualizar o navegador nao consigo acessar sites usar https receber um erro de conexao com seguranca,Comunicação,Alta
3997,aumento de volume no barulho o usuario relatar que o som do sistema auditivo e excessivamente alto afetar a concentracao e desejar umajuste nas configuracoes,Acesso,Baixa
3998,somar dados sem sucesso ocorrer intermitentemente ao tentar salvar informacoes no computador resultar em erros de somacao esse problema nao impedir o uso do sistema para tarefas menores,Rede,Baixa
3999,lampar led ficar branca a luz da minha nova lampada led nao liga ajustei o interruptor e inspeci a energia sem sucesso,Hardware,Media
4000,usuario sem acesso ao perfil o usuario relatar ter sido desabilitar por um periodo e agora nao conseguir acessar seu proprio perfil no sistema,Acesso,Baixa
4001,perfil de cliente nao atualizar sinto me desconfortavel ao ter que repetir meu nome no aplicativo alguir poder verificar se ha uma maneira de salvar a informacao,Comunicação,Baixa
4002,banco de dados desativar tenho notar que o banco de dados do cliente esta inacessivel nos ultimos dois dias nao consigo entrar em nenhuma das bases usuais e suspeitar um problema com a infraestrutura ou configuracao,Banco de Dados,Media
4003,dificuldade no crud estamos ter problemas ao inserir atualizar e excluir dados dos registros a interface do usuario apresentar erro de conexao intermitente com o banco,Banco de Dados,Media
4004,login falhar usuario relatar problema de autenticacao ao tentar fazer login no sistema apos alteracao do seu endereco email,Acesso,Media
4005,problemas ao enviar e mails eu querer saber por que estou enfrentar problemas de envio de mensagens ver gmail a cada vez que tentar receber um erro falso,Comunicação,Media
4006,luz led no monitor nao funcionar a luz indicadora de energia do meu notebook esta apagada mas o computador ainda inicializar a cor fonte tambem parecer normal,Hardware,Baixa
4007,nao conseguir visualizar paginas do site o cliente relatar ter problemas ao tentar aceder aos servicos oferecer pela nossa plataforma onliner acontecer que estao receber erros de conexao e nao conseguir ver os conteudos das paginas,Acesso,Baixa
4008,router de rede esta lento tenho notar uma diminuicao no desempenho da internet especialmente quando estou navegar e realizar downloads ocorrer um atraso significativo ao carregar paginas web ou baixar arquivos grandes,Rede,Media
4009,problemas de conexao o usuario relatar que nao conseguir se conectar a internet e realizar downloads apesar da rede estar em funcionamento,Acesso,Alta
4010,rede lenta de internet a conexao a internet e extremamente ralar causar atrasos significativos na navegacao e downloads onlinar,Rede,Alta
4011,som sem audio meu computador nao produzir som quando abro aplicativos de videoconferencia,Comunicação,Baixa
4012,tela de login distorcidar a tela do meu computador esta apresentar uma exibicao desfigurar especialmente ao fazer o log in,Rede,Baixa
4013,computador sem resposta ao ligar o computador nada acontecer a tela permanecer preta e nao ha som algum apos a inicializacao,Hardware,Media
4014,problemas no correio da empresa os usuarios estao reportar que as mensagens nao sao enviar corretamente dentro do sistema de e mail interno aproximadamente uma vez por dia um cliente tentar enviar um e mail mas ficar com o erro erro na transmissao,Comunicação,Baixa
4015,motorola moto g nao responder o telefone e completamente desligar aperte e segurar o botao power por mais de 10 segundos mas nada acontecer,Hardware,Alta
4016,acesso limitar a aplicacao funcionario relatar que conseguir iniciar o sistema mas esta impedir de usar certas funcionalidades devido a um possivel filtro ou configuracao incorreta,Acesso,Baixa
4017,consulta lenta estamos notar uma atrasada na execucao das consultas nos relatorios do banco aparentemente as anomalias sao maiores em horarios especificos,Banco de Dados,Baixa
4018,lampar led nao liga a luz do meu novo led esta desligar desde o instalacao nao conseguir encontrar nenhuma solucao no manual e nada parecer funcionar,Hardware,Baixa
4019,conexao de rede problematica funcionario relatar que sua conexao a internet esta intermitente e isso afetar o trabalho onliner tentar reiniciar a rota mas sem sucesso,Acesso,Media
4020,dificuldade no backup do banco ocorrer uma falha ao realizar o back up automatico dos dados alguns arquivos estao ausentes e outros exceder a capacidade alocar,Banco de Dados,Media
4021,dificuldade na atualizacao dos dados os usuarios estao reportar problemas no processamento das transacoes do ultimo fim de semana a tabela de vendas nao esta refletir as alteracoes e os valores sao inconsistentes com o sistema financeiro,Banco de Dados,Media
4022,laptop resfriamento sujo a tela do laptop esta parcialmente bloquear e ocorrer sobreaquecimento os componentes parecer atingir temperaturas altas durante a operacao,Hardware,Media
4023,falha no sistema de energia a empresa relatar que o painel principal do forno industrial apresentar uma luz vermelha indicar um possivel mau funcionamento nao ha alarme associar mas a temperatura esta acima da faixa normal,Infraestrutura,Baixa
4024,problemas de conexao vpn descricao nao fornecir,Acesso,Media
4025,atraso de rede ocorrer atraso na conexao da internet dentro do escritorio afetar o acesso as ferramentas onliner,Infraestrutura,Media
4026,dificuldade de sincronizar celular o meu telefone nao conseguir se conectar automaticamente ao wi fi apenas depois de inserir a senha manualmente ele entrar na rede,Rede,Baixa
4027,sincronizacao lenta os usuarios da equipe registrar que her uma atrasacao significativa na sincronizacao dos dados entre o sistema de gerenciamento de conteudo e a biblioteca digital os ultimos itens adicionar nao estao aparecer imediatamente no repositorio,Banco de Dados,Baixa
4028,rodar video nao funcionar nao consigo jogar nenhum video no meu computador todos os formatos estao disponi,Rede,Baixa
4029,problemas no servico skype fico fora do ar durante as chamadas parecer haver problemas de conectividade mas o wi fi esta funcionando normalmente,Comunicação,Baixa
4030,wi fi instavel a conexao wi fi e intermitente e as vezes falha completamente por horas,Rede,Baixa
4031,acesso ao portal da empresa o usuario ter dificuldade para abrir o painel do banco de informacoes dos funcionarios a pagina parecer estar lenta mas sem erros visiveis,Acesso,Baixa
4032,login falhar cliente relatar que nao conseguir acessar o sistema por estar usar um navegador antigo e suportes moveis desactualizado,Acesso,Baixa
4033,luzes desligar algumas lampadas led externas do shopping estao apagar sem motivo aparente poder ser defeito eletrico,Infraestrutura,Baixa
4034,computador estagna na inicializacao a maquina de trabalho do usuario apresentar dificuldade ao iniciar o que levar a atrasos no processamento das tarefas rotineiras a janela cmd mostrar mensagens em branco intermitentemente,Hardware,Media
4035,luz led piscar a luz indicadora do computador piscar continuamente sem interrupcao nao haver mudanca no comportamento apo reiniciar,Hardware,Baixa
4036,laptop lento o meu computador portatil esta travando frequentemente especialmente ao abrir aplicativos e navegar na internet a descarrega parecer mais demorada do que o habitual,Hardware,Baixa
4037,dificuldade sincronizar o time machine estou tentar fazer backup do meu macbook usar o time machine mas os backups estao demorar demais e nao parecer estar concluidos,Rede,Baixa
4038,dificuldade de conexao wi fi ter dificuldade constante ao tentar se conectar a rede wi fi da empresa as configuracoes parecer estar corretas mas a conexao e irregular e prejudicar,Rede,Baixa
4039,fonte led ficar quente a fonte que uso no laptop esta ficar bem quente ao ser utilizar durante o dia alguma recomendacao para evitar problemas futuros,Hardware,Baixa
4040,comunicacao sem resposta gostaria de saber por que nao receber os relatorios mensais do departamento vendas,Comunicação,Baixa
4041,reconexaor frequente de rede apo o wi fi ser restaurar me conectar e depois desconecta novamente dentro de alguns minutos isso afetar a navegacao na internet,Rede,Media
4042,computador resfriamento excessivo eu notei que o meu computador esta superaquecendo mesmo depois de manter limpo apertei alguns ventiladores para ver se isso ajudar mas a temperatura nao cair,Hardware,Baixa
