id,text_final,target_category
6232,tratamento de erro no sistema usuario relatum que esta enfrentando problemas menores como formularios em branco ou conteudo desbotado aconselha a revisar configuracoes e recarregar paginas,Acesso
6233,problemas de conexao funcionario relatum dificuldade na ligacao a rede interna sem problemas anteriores e nenhum aviso da estacao,Acesso
6234,login falhando funcionario encontra dificuldade de iniciar sessao no sistema segundo o usuario erro informacao invalida e mostrado apos preenchimento completo do formulario,Acesso
6235,problemas de conexao intermitente o meu computador nao consegue manter uma conexao constante com o wi fi ajuda para ajustes da rede seria util,Rede
6236,som barulhento do computador o som de trabalho geralmente baixo tem aumentado recentemente tornando o ambiente laboratorio desagradavel acredito que algo pode estar com a placa mae,Hardware
6237,problemas intermitentes de rede o dado da internet estao instaveis afetando a atividades regulares e conferencias online,Rede
6238,login falhou usuario relatou problemas ao tentar entrar no sistema apontando erro de autenticacao solucoes temporarias ja foram implementadas anteriormente,Acesso
6239,consulta lenta estamos notando uma performance decente na consulta ao banco de dado apesar disso para melhoria continuum e otimizacao da operacoes gostaria que voce analisasse o desempenho atual do sistema,Banco de Dados
6240,motorola moto g quebrou meu telefone motorola moto g desligou de repente e nao liga mais apertei o botao power varias vezes ma nada aconteceu,Hardware
6241,luz led da tv queimou a luz do relampago na minha nova tela lg pariu o display mostra um angulo vermelho e nao esta funcionando corretamente,Hardware
6242,problemas na conexao wifi funcionarios relatam falta de conectividade a internet no departamento afetando o trabalho diario e acesso aos recursos online,Acesso
6243,controle de vigilancia ausente tenista profissional relatum ausencia do sistema de controle remoto impedindo pratica da disciplina em condicoes controladas,Acesso
6244,reforma do sistema operacional ocorreu uma reforma na interface de navegacao tornando mais dificil encontrar comandos familiares,Comunicação
6245,problemas intermitentes de conexao desde o ultimo upgrade da rede notamos instabilidades na conectividade que afetam a transmissao de dado durante periodos criticos,Rede
6246,conexao wi fi instavel o meu laptop nao mantem uma conexao estavel no wi fi da casa a velocidade varia muito e a vezes desconecta completamente,Comunicação
6247,luz led fraca a luz de entrada do computador esta muito fraca parece estar desligada,Hardware
6248,router nao responde o roteador esta conectado ma o sinal wi fi e perdido intermitentemente problema comecou apos uma atualizacao de firmware,Rede
6249,sistema de gerenciamento da conta usuario tem problemas minimos na recuperacao automatica da senha sem informacoes criticas ou atividades comprometidas,Acesso
6250,problemas de conexao cliente relatum falha na rede wi fi domestica intermitente apesar da instalacao recente do novo roteador,Acesso
6251,dificuldade na consulta do banco estamos enfrentando uma serie de problemas quando tentamos executar algumas consultas no nosso sistema alguns comandos estao retornando com erros e outros sao demorados para serem concluidos,Banco de Dados
6252,problemas de conexao wifi cliente relatum que nao consegue se conectar ao seu roteador sem fio tentou reinicia lo e verificar a configuracao ma o problema persiste,Acesso
6253,problemas de conectividade na rede a equipe esta enfrentando interrupcoes frequentes no acesso a internet afetando o trabalho diario o problema parece nao estar relacionado com nenhum dispositivo especifico e requer uma investigacao para identificar possiveis causa,Acesso
6254,solicitacao de atendimento descreva sua situacao detalhadamente,Acesso
6255,problemas de navegabilidade do site usuario relatum dificuldade em interagir com o site corporativo afirmando que nao consegue clicar no link e a interface esta parcialmente bloqueada,Acesso
6256,lampada led nao funcionando a lampada led no meu quarto parou de iluminar nao ha nenhuma quebra visivel ou sinai eletricos e outras luzes estao funcionando normalmente,Hardware
6257,acesso restrito funcionario precisa de permissao urgente para entrar no sistema administrativo tempo critico ja tentou protocolos padroes sem sucesso,Acesso
6258,computador estranho o computador apresenta uma perda de energia aleatoria o que impede seu uso regular ajustar configuracoes parece nao resolver a situacao e tenho realizado testis preliminares com outros dispositivos para confirmar que o problema esta isolado,Hardware
6259,ajuste de resolucao requerido ajuda na alteracao da configuracao grafica a tela esta muito pequena e dificil de visualizar,Hardware
6260,problemas de login do novo sistema o usuario reportou ter dificuldade em fazer o login no novo sistema apesar da senha corretamente inserida o problema persistiu apos a reinicializacao do navegador e atualizacoes de driver,Acesso
6261,acesso rbm funcionario tentou entrar no sistema de responsabilidades e objetivos da empresa rbm ma ocorreu erro nao consegue acessar a ferramentas necessarias para planejar seus projetos diarios,Acesso
6262,estruturas de rede lentas o no remotos estao apresentando taxon de transferencia reduzida afetando a comunicacao corporativa,Infraestrutura
6263,placa de video nao funcionando a placa grafica parece defeituosa poi apesar da instalacao correta e verificacao do driver pela midia externa disponivel no sistema operacional o monitor exibe apenas cor branca,Hardware
6264,sombras na rede wi fi atencao ha uma intermitencia no sinal de internet acontece principalmente durante o final da tarde,Rede
6265,aceleracao da rede precisamos de uma melhoria na velocidade da redes internas o usuarios estao expressando insatisfacao por demorar muito para acessar o servidor central,Infraestrutura
6266,problemas de conexao wifi o cliente relatum dificuldade na manutencao da rede sem fio no ultimos dia a qualidade do sinal parece ter enfraquecido e ocorrem desconexoes frequentes,Acesso
6267,computador desligando sem aviso o computador acorda ma eventualmente fecha e se torna completamente inoperante a ultima acao ante de sair foi realizar uma atualizacao do sistema,Hardware
6268,computador responde lentamente o computador esta funcionando ma o processamento de tarefas e navegacao na internet sao mais lentos do que o normal nao ha problemas recentes relacionados ao hardware,Hardware
6269,lancador do programa falhando ao tentar abrir o software office recebo uma mensagem de erro dizendo falha no lancamento ja reiniciei a maquina e tentei desinstalar reinstalar sem sucesso,Hardware
6270,luz led responde o computador inicializa normalmente ma o led de alimentacao nao esta ligando aperte reset e veja se isso resolve,Hardware
6271,aparelho de rede conecta por tempo limitado o dispositivo smarthome hub nao mantem uma conexao constante no wi fi e mostra um aviso sobre o limite de contagem para a duracao da ligacao acontece geralmente em meio a primeiras horas do dia,Rede
6272,problema de insercao ocorre erro ao tentar adicionar dado novos no banco de informacoes da empresa especificamente em relacao a data do registros,Banco de Dados
6273,ha uma senha de bloqueio o cliente perdeu sua senha e nao consegue adicionar o seu novo endereco de trabalho no sistema,Acesso
6274,monitor exibe sombras estranhas a tela do meu monitor esta mostrando sombras que nao sao a normais e o cursor parece deslocado tentei ajustar o graficos sem sucesso,Hardware
6275,lampada fraca a lampada da sala esta brilhando muito mais fraco do que normal ma o interruptor nao tem problemas,Hardware
6276,camera blurry a camera do meu smartphone esta produzindo imagens borradas inicialmente pensava que fosse uma falta de iluminacao ma agora aponte na luz e ainda assim a fotos saem com nitido,Hardware
6277,dificuldade de conexao wi fi o usuario relatum uma intermitencia na conexao a rede wi fi apesar da sinalizacao parecer normal a situacao esta afetando a capacidade do trabalhador de realizar suas tarefas online,Acesso
6278,email bloqueado meu endereco de trabalho nao recebe mensagens enviadas por mim recentemente aparenta ser algum tipo de filtro automatico,Comunicação
6279,problemas de conexao wi fi cliente relatum intermitencias na rede sem fio no trabalho afetando o acesso ao internet,Acesso
6280,problemas de conexao wifi o cliente relatum que nao consegue se conectar ao redor da casa e ja verificou a sinalizacao do roteador ma o problema persiste requer assistencia para estabelecer uma conexao,Acesso
6281,problemas ao carregar pagina inicial o usuario relatum que o site nao esta carregando corretamente e espera solucao rapida para continuar trabalhando,Acesso
6282,informacao de pagamento atrasada o cliente pergunta sobre o status do seu ultimo pedido e menciona que ha um possivel atraso na confirmacao da compra,Acesso
6283,sistema de monitoramento temperaturas faltando o sensores do sistema de monitorizacao ambiental estao parados sem fornecer informacoes sobre temperatura e umidade isso e preocupante para a manutencao do equipamentos eletronicos em sala,Infraestrutura
6284,suspeita mau funcionamento do monitor o monitor exibe uma tela preta ma o computador ainda esta ligado o cabo parece seguro e funcional,Hardware
6285,incapacidade de conectar ao servidor um cliente relatum problemas para se conectar a internet eles conseguem acessar alguns site ma o navegador informa que nao ha mais conexoes disponiveis,Acesso
6286,troca de senha funcionario solicita assistencia na alteracao da senha do sistema relatum que tentou utilizar o processo automatico ma nao foi possivel configura la sem acesso,Acesso
